MODEL,REACH,MARKETING_NAME,VENDOR,PRICE_RELEASED,YEAR_RELEASED,MONTH_RELEASED,TIME_RELEASED,DIAGONAL_SCREEN_SIZE,CAMERA_PIXELS,DISPLAY_HEIGHT,DISPLAY_WIDTH,AGE,ClusterScrCam_km7
SM-T320,810,galaxy tab pro,samsung,290.0,2014.0,2.0,2014.166666666667,8.4,8.0,2560.0,1600.0,2.9999999999997726,0
SM-J200F,810,galaxy j2,samsung,150.0,2015.0,9.0,2015.75,4.7,5.0,960.0,540.0,1.4166666666667425,2
G620S-UL00,809,honor 4,huawei,180.0,2014.0,11.0,2014.916666666667,5.0,8.0,1280.0,720.0,2.2499999999997726,2
SCL-L21,801,y6,huawei,140.0,2015.0,10.0,2015.833333333333,5.0,8.0,1280.0,720.0,1.3333333333337123,2
KII-L21,798,gr5,huawei,300.0,2015.0,11.0,2015.916666666667,5.5,13.0,1920.0,1080.0,1.2499999999997726,1
SM-G9208,798,galaxy s6,samsung,500.0,2015.0,4.0,2015.333333333333,5.1,16.0,2560.0,1440.0,1.8333333333337123,5
SHV-E300L,796,galaxy s4 lte,samsung,110.0,2013.0,10.0,2013.833333333333,5.0,13.0,1920.0,1080.0,3.3333333333337123,1
SM-A7000,795,galaxy a7 duos,samsung,370.0,2014.0,2.0,2014.166666666667,5.5,13.0,1920.0,1080.0,2.9999999999997726,4
SM-N920G,784,galaxy note 5,samsung,530.0,2015.0,8.0,2015.666666666667,5.7,16.0,2560.0,1440.0,1.4999999999997726,5
SM-A7100,781,galaxy a7,samsung,460.0,2015.0,12.0,2016.0,5.5,13.0,1920.0,1080.0,1.1666666666667425,5
XT910,775,razr,motorola,220.0,2011.0,11.0,2011.916666666667,4.3,8.0,960.0,540.0,5.249999999999773,3
SM-J7108,772,galaxy j7 (2016),samsung,270.0,2016.0,4.0,2016.333333333333,5.5,13.0,1920.0,1080.0,0.8333333333337123,1
Desire 816 Dual SIM,766,desire 816 dual sim,htc,250.0,2014.0,5.0,2014.416666666667,5.5,13.0,1280.0,720.0,2.7499999999997726,1
SHV-E275S,764,galaxy grand,samsung,130.0,2013.0,7.0,2013.583333333333,5.0,8.0,800.0,480.0,3.5833333333337123,3
SHW-M500W,757,galaxy note 8.0,samsung,240.0,2013.0,2.0,2013.166666666667,8.0,5.0,800.0,1280.0,3.9999999999997726,6
Fire HD 7,749,fire hd 7,amazon,80.0,2014.0,6.0,2014.5,7.0,2.0,800.0,1280.0,2.6666666666667425,6
D958,748,g flex,lg,360.0,2014.0,11.0,2014.916666666667,6.0,13.0,1280.0,720.0,2.2499999999997726,1
SM-J700M,747,galaxy j7,samsung,250.0,2015.0,6.0,2015.5,5.5,13.0,1280.0,720.0,1.6666666666667425,1
SM-A500L,746,galaxy a5,samsung,290.0,2014.0,11.0,2014.916666666667,5.0,13.0,1280.0,720.0,2.2499999999997726,1
SM-N915S,741,galaxy note edge,samsung,650.0,2014.0,11.0,2014.916666666667,5.6,16.0,2560.0,1600.0,2.2499999999997726,5
SM-N920A,739,galaxy note 5,samsung,530.0,2015.0,8.0,2015.666666666667,5.7,16.0,2560.0,1440.0,1.4999999999997726,5
SM-G920A,737,galaxy s6,at&t,500.0,2015.0,4.0,2015.333333333333,5.1,16.0,2560.0,1440.0,1.8333333333337123,5
Lumia 430,734,lumia 430,microsoft,70.0,2015.0,5.0,2015.416666666667,4.0,2.0,800.0,480.0,1.7499999999997726,2
A85,728,a85,ampe,140.0,2016.0,4.0,2016.333333333333,8.0,0.3,768.0,1024.0,0.8333333333337123,0
SM-A800S,726,galaxy a8,samsung,270.0,2015.0,10.0,2015.833333333333,5.7,16.0,1920.0,1080.0,1.3333333333337123,1
SM-J500M,722,galaxy j5,samsung,160.0,2015.0,6.0,2015.5,5.0,13.0,1280.0,720.0,1.6666666666667425,1
Start 2,718,start 2,nex,120.0,2014.0,8.0,2014.666666666667,4.5,5.0,854.0,450.0,2.4999999999997726,2
V993W,716,blade v5,zte,210.0,2014.0,2.0,2014.166666666667,5.0,5.0,1280.0,720.0,2.9999999999997726,2
V500,715,g pad 8.3,lg,300.0,2015.0,10.0,2015.833333333333,8.3,13.0,1920.0,1920.0,1.3333333333337123,0
VIE-L09,713,p9 plus,huawei,600.0,2016.0,5.0,2016.416666666667,5.5,13.0,1020.0,1080.0,0.7499999999997726,5
SM-G750H,712,galaxy mega 2,samsung,340.0,2014.0,9.0,2014.75,6.0,8.0,1280.0,720.0,2.4166666666667425,4
SM-G906L,711,galaxy s5 lte-a,samsung,550.0,2014.0,7.0,2014.583333333333,5.1,16.0,2560.0,1440.0,2.5833333333337123,5
Desire 601,707,desire 601,htc,230.0,2013.0,10.0,2013.833333333333,4.5,5.0,960.0,540.0,3.3333333333337123,3
SGH-I747M,707,galaxy s3,samsung,300.0,2012.0,7.0,2012.583333333333,4.8,8.0,1280.0,720.0,4.583333333333712,4
XT1039,700,moto g 4g,motorola,240.0,2014.0,1.0,2014.083333333333,4.5,5.0,1280.0,720.0,3.0833333333337123,2
SM-G720AX,694,galaxy grand 3,samsung,260.0,2014.0,1.0,2014.083333333333,5.5,13.0,1280.0,720.0,3.0833333333337123,4
SM-T560NU,692,galaxy tab e nook,samsung,200.0,2015.0,7.0,2015.583333333333,9.7,5.0,800.0,1280.0,1.5833333333337123,0
SM-J110H,692,galaxy j1 ace duos,samsung,140.0,2015.0,10.0,2015.833333333333,4.3,5.0,800.0,480.0,1.3333333333337123,2
SM-G920P,689,galaxy s6,sprint,500.0,2015.0,4.0,2015.333333333333,5.1,16.0,2560.0,1440.0,1.8333333333337123,5
SM-C5000,688,galaxy c5,samsung,240.0,2016.0,2.0,2016.166666666667,5.2,16.0,1920.0,1080.0,0.9999999999997726,1
D838,686,g pro 2,lg,310.0,2013.0,4.0,2013.333333333333,5.9,13.0,1920.0,1080.0,3.8333333333337123,4
SM-N916K,683,galaxy note 4 s-lte,samsung,370.0,2014.0,,2014.5,9.7,16.0,1440.0,2560.0,2.6666666666667425,0
SP AI,682,sp ai,megafon,90.0,2012.0,6.0,2012.5,3.6,3.1,480.0,320.0,4.6666666666667425,3
D728x,681,desire 728 dual sim,htc,240.0,2015.0,11.0,2015.916666666667,4.0,13.0,1280.0,720.0,1.2499999999997726,1
GT-S5380,680,wave y,samsung,90.0,2012.0,11.0,2012.916666666667,3.2,2.0,480.0,320.0,4.249999999999773,3
ST23i,676,xperia miro,sony,150.0,2012.0,9.0,2012.75,3.5,5.0,480.0,320.0,4.4166666666667425,3
Le X821,665,le max 2,leeco,350.0,2016.0,5.0,2016.416666666667,5.7,21.0,2560.0,1440.0,0.7499999999997726,1
SM-A9100,665,galaxy a9 (2016),samsung,460.0,2016.0,1.0,2016.083333333333,6.0,16.0,1920.0,1080.0,1.0833333333337123,5
830LC,661,yoga tablet 2,lenovo,140.0,2014.0,,2014.5,8.0,8.0,1920.0,1200.0,2.6666666666667425,0
M1 Note,660,m1 note,meizu,130.0,2014.0,1.0,2014.083333333333,5.5,13.0,1920.0,1080.0,3.0833333333337123,1
SM-G935L,660,galaxy s7 edge,samsung,600.0,2016.0,3.0,2016.25,5.5,13.0,2560.0,1440.0,0.9166666666667425,5
Lumia 640 XL LTE,655,lumia 640 xl lte,microsoft,200.0,2015.0,4.0,2015.333333333333,5.7,13.0,1280.0,720.0,1.8333333333337123,1
SM-J320YZ,654,galaxy j3,samsung,150.0,2016.0,1.0,2016.083333333333,5.0,13.0,1280.0,720.0,1.0833333333337123,1
M3s,651,m3s,meizu,120.0,2016.0,6.0,2016.5,5.0,13.0,1280.0,720.0,0.6666666666667425,1
A51w,651,mirror 5,oppo,220.0,2015.0,8.0,2015.666666666667,5.0,8.0,960.0,540.0,1.4999999999997726,2
SM-J500N0,650,galaxy j5,samsung,240.0,2015.0,6.0,2015.5,5.0,13.0,1280.0,720.0,1.6666666666667425,1
S7-104,647,ideos s7,huawei,210.0,2011.0,,2011.5,7.0,2.0,480.0,800.0,5.6666666666667425,6
F3311,643,xperia e5,sony,190.0,2016.0,6.0,2016.5,5.0,13.0,1280.0,720.0,0.6666666666667425,1
F320L,643,g2,lg,180.0,2013.0,3.0,2013.25,5.2,13.0,1920.0,1080.0,3.9166666666667425,4
Note 1 LTE W,641,redmi note 4g,xiaomi,270.0,2014.0,10.0,2014.833333333333,5.5,13.0,1280.0,720.0,2.3333333333337123,1
SM-G935W8,640,galaxy s7 edge,samsung,600.0,2016.0,3.0,2016.25,5.5,12.2,2560.0,1440.0,0.9166666666667425,5
TIT-AL00,638,y6 pro,huawei,280.0,2016.0,10.0,2016.833333333333,5.0,13.0,1280.0,720.0,0.3333333333337123,1
SM-G925L,637,galaxy s6 edge,samsung,600.0,2015.0,4.0,2015.333333333333,5.1,16.0,2560.0,1440.0,1.8333333333337123,5
F320S,636,g2,lg,180.0,2013.0,3.0,2013.25,5.2,13.0,1920.0,1080.0,3.9166666666667425,4
H440n,632,spirit 4g,lg,120.0,2015.0,3.0,2015.25,4.7,8.0,1280.0,720.0,1.9166666666667425,2
MX4,631,mx4,meizu,400.0,2014.0,12.0,2015.0,5.36,20.7,1920.0,1152.0,2.1666666666667425,5
TIT-L01,629,honor 4c pro,huawei,280.0,2016.0,10.0,2016.833333333333,5.0,13.0,1280.0,720.0,0.3333333333337123,1
S939,627,s939,lenovo,180.0,2013.0,5.0,2013.416666666667,6.0,8.0,720.0,1280.0,3.7499999999997726,4
A8-50LC,626,tab 2 a8,lenovo,120.0,2015.0,6.0,2015.5,8.0,5.0,800.0,1280.0,1.6666666666667425,0
D722,617,g3 s,lg,190.0,2014.0,8.0,2014.666666666667,5.0,8.0,1280.0,720.0,2.4999999999997726,2
SM-G900M,608,galaxy s5,samsung,480.0,2014.0,4.0,2014.333333333333,5.1,16.0,1920.0,1080.0,2.8333333333337123,5
SM-N916L,605,galaxy note 4 s-lte,samsung,370.0,2014.0,,2014.5,5.7,16.0,2560.0,1440.0,2.6666666666667425,1
SM-A710Y,599,galaxy a7 duos lte,samsung,460.0,2016.0,12.0,2017.0,5.5,13.0,1920.0,1080.0,0.16666666666674246,5
SM-J320H,599,galaxy j3 (2016),samsung,150.0,2016.0,1.0,2016.083333333333,5.0,8.0,1280.0,720.0,1.0833333333337123,2
One X9 Dual Sim,596,x9,htc,360.0,2015.0,11.0,2015.916666666667,5.5,13.0,1920.0,1080.0,1.2499999999997726,1
Smart 9,596,smart 9,nex,80.0,2014.0,,2014.5,5.0,5.0,854.0,480.0,2.6666666666667425,2
SM-G600FY,589,galaxy on7,samsung,180.0,2015.0,11.0,2015.916666666667,5.5,8.0,1280.0,720.0,1.2499999999997726,2
Slate7 Extreme,586,slate7 extreme,hp,150.0,2013.0,12.0,2014.0,7.0,5.0,800.0,1280.0,3.1666666666667425,6
SM-G925A,582,galaxy s6 edge,samsung,600.0,2015.0,4.0,2015.333333333333,5.1,16.0,2560.0,1440.0,1.8333333333337123,5
D820f,573,desire 820,htc,270.0,2015.0,10.0,2015.833333333333,5.5,13.0,1280.0,720.0,1.3333333333337123,1
A606,573,a606,lenovo,140.0,2014.0,9.0,2014.75,5.0,8.0,854.0,480.0,2.4166666666667425,2
SM-T330NU,573,galaxy tab 4 8.0,samsung,270.0,2014.0,6.0,2014.5,8.0,3.15,1280.0,800.0,2.6666666666667425,0
i-Style 7.2,571,i-style 7.2,i-mobile,130.0,2013.0,,2013.5,4.5,5.0,854.0,480.0,3.6666666666667425,3
SM-G925V,565,galaxy s6 edge,verizon,600.0,2015.0,4.0,2015.333333333333,5.1,16.0,2560.0,1440.0,1.8333333333337123,5
SM-J120FN,564,galaxy j1,samsung,130.0,2016.0,1.0,2016.083333333333,4.5,5.0,800.0,480.0,1.0833333333337123,2
D620,564,g2 mini,lg,180.0,2014.0,3.0,2014.25,4.7,8.0,960.0,540.0,2.9166666666667425,2
SM-J100F,564,galaxy j1,samsung,110.0,2015.0,2.0,2015.166666666667,4.3,5.0,800.0,480.0,1.9999999999997726,2
Desire 728 Dual SIM,562,desire 728,htc,240.0,2015.0,11.0,2015.916666666667,5.5,13.0,1280.0,720.0,1.2499999999997726,1
SM-G386F,558,galaxy core lte,samsung,260.0,2014.0,5.0,2014.416666666667,4.5,5.0,960.0,540.0,2.7499999999997726,2
SM-A700F,556,galaxy a7,samsung,370.0,2014.0,2.0,2014.166666666667,5.5,13.0,1920.0,1080.0,2.9999999999997726,4
GT-S7560,553,galaxy trend,samsung,130.0,2013.0,5.0,2013.416666666667,4.0,5.0,800.0,480.0,3.7499999999997726,3
SM-T210R,552,galaxy tab 3 7.0,samsung,140.0,2012.0,7.0,2012.583333333333,7.0,3.0,600.0,1024.0,4.583333333333712,6
SHV-E110S,551,galaxy s2 lte,samsung,140.0,2011.0,10.0,2011.833333333333,4.5,8.0,800.0,480.0,5.333333333333712,3
Y330-U01,549,ascend y330,huawei,70.0,2012.0,3.0,2012.25,4.0,5.0,800.0,480.0,4.9166666666667425,3
SM-A700L,549,galaxy a7,samsung,370.0,2014.0,2.0,2014.166666666667,5.5,13.0,1920.0,1080.0,2.9999999999997726,4
X12,548,x12,cubot,100.0,2015.0,10.0,2015.833333333333,5.0,5.0,540.0,960.0,1.3333333333337123,2
SM-G870F,547,galaxy s5 active,samsung,530.0,2014.0,5.0,2014.416666666667,5.1,16.0,1920.0,1080.0,2.7499999999997726,5
Plus,546,plus,umi,200.0,2016.0,2.0,2016.166666666667,5.5,13.0,1920.0,1080.0,0.9999999999997726,1
GT-N7102,541,galaxy note 2,samsung,300.0,2012.0,9.0,2012.75,5.5,8.0,1280.0,720.0,4.4166666666667425,4
SGH-N075T,540,galaxy j,samsung,450.0,2013.0,12.0,2014.0,5.0,13.0,1920.0,1080.0,3.1666666666667425,4
Slate 7,538,slate 7,hp,130.0,2013.0,4.0,2013.333333333333,7.0,3.15,600.0,1024.0,3.8333333333337123,6
SM-G925W8,531,galaxy s6 edge,samsung,600.0,2015.0,4.0,2015.333333333333,5.1,16.0,2560.0,1440.0,1.8333333333337123,5
6039Y,524,one touch idol 3 4.7,alcatel,100.0,2015.0,10.0,2015.833333333333,4.7,13.0,1280.0,720.0,1.3333333333337123,1
E400,522,betouch e400,acer,70.0,2015.0,2.0,2015.166666666667,5.0,8.0,960.0,540.0,1.9999999999997726,2
A850i,521,a850i,lenovo,160.0,2013.0,4.0,2013.333333333333,5.5,5.0,960.0,540.0,3.8333333333337123,3
SHV-E310S,520,galaxy mega 6.3,samsung,150.0,2013.0,1.0,2013.083333333333,6.3,8.0,1280.0,720.0,4.083333333333712,6
SM-G870A,520,galaxy s5 active,at&t,530.0,2014.0,5.0,2014.416666666667,5.1,16.0,1920.0,1080.0,2.7499999999997726,5
SM-N9002,519,galaxy note 3,samsung,420.0,2013.0,9.0,2013.75,5.7,13.0,1920.0,1080.0,3.4166666666667425,4
E612,518,optimus l5,lg,120.0,2012.0,6.0,2012.5,4.0,5.0,480.0,320.0,4.6666666666667425,3
D850,515,g3,lg,300.0,2014.0,6.0,2014.5,5.5,13.0,2560.0,1440.0,2.6666666666667425,1
Smart 3,515,smart 3,beeline,80.0,2014.0,,2014.5,5.0,5.0,854.0,480.0,2.6666666666667425,2
F240L,508,optimus g pro,lg,400.0,2013.0,4.0,2013.333333333333,5.5,13.2,1920.0,1080.0,3.8333333333337123,4
Elite 5,504,elite 5,leagoo,610.0,2015.0,3.0,2015.25,5.5,13.0,1280.0,720.0,1.9166666666667425,5
SCH-I605,503,galaxy note 2 lte,samsung,350.0,2012.0,,2012.5,5.5,8.0,1280.0,720.0,4.6666666666667425,4
Desire 628 dual sim,502,desire 628 dual sim,htc,200.0,2016.0,6.0,2016.5,5.0,13.0,1280.0,720.0,0.6666666666667425,1
SM-N900W8,501,galaxy note 3,samsung,480.0,2013.0,9.0,2013.75,5.7,13.0,1920.0,1080.0,3.4166666666667425,5
H340n,501,leon 4g,lg,120.0,2015.0,4.0,2015.333333333333,4.5,8.0,854.0,480.0,1.8333333333337123,2
SHV-E500S,499,galaxy win lte,samsung,240.0,2013.0,2.0,2013.166666666667,4.7,13.2,800.0,480.0,3.9999999999997726,4
SM-J120F,497,galaxy j1,samsung,130.0,2016.0,1.0,2016.083333333333,4.5,5.0,854.0,480.0,1.0833333333337123,2
SM-A500Y,497,galaxy a5,samsung,290.0,2015.0,11.0,2015.916666666667,5.0,13.0,1280.0,720.0,1.2499999999997726,1
i-Style 6,496,i-style 6,i-mobile,130.0,2013.0,,2013.5,3.5,2.0,480.0,320.0,3.6666666666667425,3
SM-G928T,495,galaxy s6 edge plus,samsung,530.0,2015.0,8.0,2015.666666666667,5.7,16.0,2560.0,1440.0,1.4999999999997726,5
GT-I8200,495,galaxy s3 mini ve,samsung,180.0,2014.0,3.0,2014.25,4.0,5.0,800.0,480.0,2.9166666666667425,2
Blade V7,494,blade v7,zte,330.0,2016.0,8.0,2016.666666666667,5.2,5.0,1920.0,1080.0,0.4999999999997726,2
SM-T713,494,galaxy tab s2,samsung,370.0,2016.0,,2016.5,8.0,8.0,2048.0,1536.0,0.6666666666667425,0
SM-A700K,485,galaxy a7,samsung,370.0,2014.0,2.0,2014.166666666667,5.5,13.0,1920.0,1080.0,2.9999999999997726,4
P9000,482,p9000,elephone,450.0,2016.0,4.0,2016.333333333333,5.5,13.0,1920.0,1080.0,0.8333333333337123,5
Ultra,478,ultra,blackview,850.0,2014.0,3.0,2014.25,5.5,13.0,1280.0,720.0,2.9166666666667425,5
F240S,473,optimus g pro,lg,400.0,2013.0,4.0,2013.333333333333,5.5,13.0,1920.0,1080.0,3.8333333333337123,4
XT1072,472,moto g 2nd gen,motorola,210.0,2015.0,3.0,2015.25,5.0,8.0,1280.0,720.0,1.9166666666667425,2
Butterfly,466,butterfly,htc,300.0,2013.0,9.0,2013.75,5.0,5.0,1920.0,1080.0,3.4166666666667425,4
SM-G925T,466,galaxy s6 edge,t-mobile,600.0,2015.0,4.0,2015.333333333333,5.1,16.0,2560.0,1440.0,1.8333333333337123,5
6032,466,one touch idol alpha,alcatel,100.0,2013.0,10.0,2013.833333333333,4.7,13.0,1280.0,720.0,3.3333333333337123,1
SM-J110F,465,galaxy j1 ace,samsung,140.0,2015.0,10.0,2015.833333333333,4.3,5.0,800.0,480.0,1.3333333333337123,2
SM-G5500,464,galaxy grand on,samsung,170.0,2015.0,5.0,2015.416666666667,5.1,8.0,1280.0,720.0,1.7499999999997726,2
SM-J710K,462,galaxy j7 (2016),samsung,230.0,2016.0,4.0,2016.333333333333,5.5,13.0,1920.0,1080.0,0.8333333333337123,1
SM-J100Y,462,galaxy j1,samsung,110.0,2015.0,2.0,2015.166666666667,4.3,5.0,800.0,480.0,1.9999999999997726,2
SM-A700S,454,galaxy a7,samsung,370.0,2014.0,2.0,2014.166666666667,5.5,13.0,1920.0,1080.0,2.9999999999997726,4
Y330-U11,453,ascend y330,huawei,70.0,2014.0,3.0,2014.25,4.0,3.15,854.0,480.0,2.9166666666667425,2
SM-G7508Q,452,galaxy mega 2,samsung,340.0,2014.0,9.0,2014.75,6.0,8.0,1280.0,720.0,2.4166666666667425,4
Lifetab P891X,450,lifetab p891x,aldi,260.0,2015.0,9.0,2015.75,8.9,5.0,1200.0,1920.0,1.4166666666667425,0
Smart Ultra 6,450,smart ultra 6,vodafone,80.0,2015.0,,2015.5,5.5,13.0,1920.0,1080.0,1.6666666666667425,1
SM-G903W,448,sm-g903w,samsung,370.0,2015.0,,2015.5,5.1,15.9,1920.0,1080.0,1.6666666666667425,1
SM-C105,447,galaxy s4 zoom,samsung,180.0,2013.0,1.0,2013.083333333333,4.3,16.0,960.0,540.0,4.083333333333712,4
Desire 610,446,desire 610,htc,300.0,2014.0,5.0,2014.416666666667,4.7,8.0,960.0,540.0,2.7499999999997726,4
SM-C115,442,galaxy k zoom,samsung,440.0,2014.0,6.0,2014.5,4.8,20.7,1280.0,720.0,2.6666666666667425,5
Desire 626G Plus,438,desire 626g plus,htc,190.0,2014.0,7.0,2014.583333333333,5.0,13.0,1280.0,720.0,2.5833333333337123,1
SHV-E170K,437,galaxy r style,samsung,370.0,2012.0,,2012.5,4.3,5.0,960.0,540.0,4.6666666666667425,4
Desire 510,437,desire 510,cricket,200.0,2014.0,9.0,2014.75,4.7,5.0,854.0,480.0,2.4166666666667425,2
Mi 1,436,mi-one,xiaomi,90.0,2012.0,5.0,2012.416666666667,4.0,8.0,854.0,480.0,4.749999999999773,3
H960,434,h960,cherry mobile,400.0,2015.0,10.0,2015.833333333333,5.7,16.0,2560.0,1440.0,1.3333333333337123,5
SM-A700H,433,galaxy a7,samsung,370.0,2014.0,2.0,2014.166666666667,5.5,13.0,1920.0,1080.0,2.9999999999997726,4
MT25i,431,xperia neo l,sony,150.0,2012.0,6.0,2012.5,4.0,5.0,854.0,480.0,4.6666666666667425,3
GT-I9158V,430,galaxy mega 5.8,samsung,650.0,2013.0,11.0,2013.916666666667,5.8,8.0,960.0,540.0,3.2499999999997726,5
K920,429,vibe z2 pro,lenovo,430.0,2014.0,9.0,2014.75,6.0,16.0,2560.0,1440.0,2.4166666666667425,5
SGH-T989,426,galaxy s2,samsung,160.0,2011.0,10.0,2011.833333333333,4.5,8.0,800.0,480.0,5.333333333333712,3
SM-N910W8,421,galaxy note 4,samsung,550.0,2014.0,10.0,2014.833333333333,5.7,16.0,2560.0,1440.0,2.3333333333337123,5
SM-G928S,421,galaxy s6 edge plus,samsung,530.0,2015.0,8.0,2015.666666666667,5.7,16.0,2560.0,1440.0,1.4999999999997726,5
SM-G935P,419,galaxy s7 edge,sprint,600.0,2016.0,3.0,2016.25,5.1,12.2,2560.0,1440.0,0.9166666666667425,5
Blade A910,419,blade a910,zte,80.0,2016.0,2.0,2016.166666666667,5.5,13.0,1280.0,720.0,0.9999999999997726,1
SM-N910P,418,galaxy note 4,sprint,550.0,2014.0,,2014.5,5.7,16.0,2560.0,1440.0,2.6666666666667425,5
SM-G928G,416,galaxy s6 edge plus,samsung,530.0,2015.0,8.0,2015.666666666667,5.7,16.0,2560.0,1440.0,1.4999999999997726,5
SM-G7106,415,galaxy grand 2 duos,samsung,260.0,2013.0,10.0,2013.833333333333,5.3,8.0,1280.0,720.0,3.3333333333337123,4
M1 8.0,415,mediapad m1,huawei,300.0,2014.0,5.0,2014.416666666667,8.0,5.0,1280.0,800.0,2.7499999999997726,0
SM-T325,410,galaxy tab pro 8.4,samsung,420.0,2014.0,3.0,2014.25,8.4,8.0,2560.0,1600.0,2.9166666666667425,0
LT30P,410,xperia t,sony,230.0,2012.0,9.0,2012.75,4.55,13.0,1280.0,720.0,4.4166666666667425,4
SHV-E310L,406,galaxy mega 6.3 lte,samsung,150.0,2013.0,1.0,2013.083333333333,6.3,8.0,1280.0,720.0,4.083333333333712,6
XT1052,404,moto x,motorola,250.0,2013.0,8.0,2013.666666666667,4.7,10.0,1280.0,720.0,3.4999999999997726,4
SM-N920P,403,galaxy note 5,sprint,530.0,2015.0,8.0,2015.666666666667,5.66,16.0,2560.0,1440.0,1.4999999999997726,5
F320K,400,g2 4g,lg,180.0,2013.0,3.0,2013.25,5.2,13.0,1920.0,1080.0,3.9166666666667425,4
SM-N9300,397,galaxy note 7 duos,samsung,850.0,2016.0,9.0,2016.75,5.7,12.2,2569.0,1440.0,0.41666666666674246,5
A916,397,a916,lenovo,160.0,2014.0,11.0,2014.916666666667,5.5,13.0,1280.0,720.0,2.2499999999997726,1
SM-G710K,394,galaxy grand 2,samsung,180.0,2014.0,1.0,2014.083333333333,5.25,8.0,1280.0,720.0,3.0833333333337123,2
SM-T335L,394,galaxy tab 4 8.0 3g,samsung,350.0,2014.0,6.0,2014.5,8.0,3.15,800.0,1280.0,2.6666666666667425,0
SM-G930FD,392,galaxy s7,samsung,370.0,2016.0,,2016.5,5.1,12.2,2560.0,1440.0,0.6666666666667425,1
A319,392,rocstar a319,lenovo,70.0,2014.0,10.0,2014.833333333333,4.0,5.0,800.0,480.0,2.3333333333337123,2
SM-N750S,388,galaxy note 3 neo,samsung,410.0,2014.0,2.0,2014.166666666667,5.5,8.0,1280.0,720.0,2.9999999999997726,4
H955,384,g flex 2,lg,270.0,2015.0,2.0,2015.166666666667,5.5,13.0,1920.0,1080.0,1.9999999999997726,1
K350,380,k8,lg,150.0,2016.0,4.0,2016.333333333333,5.0,8.0,1280.0,720.0,0.8333333333337123,2
Pro 5,379,pro 5,meizu,360.0,2015.0,10.0,2015.833333333333,5.7,21.0,1920.0,1080.0,1.3333333333337123,1
SM-G6000,376,galaxy on7,samsung,180.0,2015.0,11.0,2015.916666666667,5.5,13.0,1280.0,720.0,1.2499999999997726,1
SM-G928V,373,galaxy s6 edge plus,samsung,530.0,2015.0,8.0,2015.666666666667,5.7,16.0,2560.0,1440.0,1.4999999999997726,5
A3500-FL,373,a3500-fl,lenovo,240.0,2014.0,6.0,2014.5,7.0,5.0,800.0,1280.0,2.6666666666667425,0
Fire HD 6,372,fire hd 6,amazon,80.0,2014.0,6.0,2014.5,6.0,2.0,800.0,1280.0,2.6666666666667425,2
SM-A500S,371,galaxy a5,samsung,290.0,2015.0,11.0,2015.916666666667,5.0,13.0,1280.0,720.0,1.2499999999997726,1
SM-J500Y,370,galaxy j5,samsung,160.0,2015.0,6.0,2015.5,5.0,13.0,1280.0,720.0,1.6666666666667425,1
SM-N750K,368,galaxy note 3 neo lte-a,samsung,410.0,2014.0,2.0,2014.166666666667,5.5,8.0,1280.0,720.0,2.9999999999997726,4
SM-J510H,367,galaxy j5 (2016),samsung,250.0,2016.0,4.0,2016.333333333333,5.2,13.0,1280.0,720.0,0.8333333333337123,1
SM-J700K,367,galaxy j7,samsung,250.0,2015.0,6.0,2015.5,5.5,16.0,1280.0,720.0,1.6666666666667425,1
SM-T335,365,galaxy tab 4 8.0 lte,samsung,350.0,2014.0,6.0,2014.5,8.0,3.15,1280.0,800.0,2.6666666666667425,0
GT-E3300V,363,manhattan,samsung,270.0,2012.0,6.0,2012.5,2.0,0.3,160.0,128.0,4.6666666666667425,3
SM-A500K,361,galaxy a5,samsung,290.0,2014.0,11.0,2014.916666666667,5.0,13.0,1280.0,720.0,2.2499999999997726,1
SM-G900,355,galaxy s5,samsung,480.0,2014.0,4.0,2014.333333333333,5.1,16.0,1920.0,1080.0,2.8333333333337123,5
SM-G530W,354,galaxy grand prime,samsung,150.0,2015.0,10.0,2015.833333333333,5.0,5.0,960.0,540.0,1.3333333333337123,2
Redmi 3X,354,redmi 3x,xiaomi,170.0,2016.0,7.0,2016.583333333333,5.0,13.0,1280.0,720.0,0.5833333333337123,1
SM-G903M,353,galaxy s5 neo,samsung,370.0,2015.0,,2015.5,5.1,16.0,1920.0,1080.0,1.6666666666667425,1
D2212,351,xperia e3 dual,sony,190.0,2014.0,9.0,2014.75,4.5,5.0,854.0,480.0,2.4166666666667425,2
500,349,500,nokia,110.0,2011.0,9.0,2011.75,3.2,5.0,640.0,360.0,5.4166666666667425,3
SCH-S968C,345,galaxy s3,samsung,370.0,2012.0,,2012.5,4.8,8.0,1280.0,720.0,4.6666666666667425,4
SM-N900P,344,galaxy note 3,samsung,420.0,2013.0,9.0,2013.75,5.7,13.0,1920.0,1080.0,3.4166666666667425,4
SM-A300Y,340,galaxy a3,samsung,230.0,2014.0,12.0,2015.0,4.5,8.0,960.0,540.0,2.1666666666667425,2
SM-N9007,340,galaxy note 3,samsung,420.0,2014.0,9.0,2014.75,5.7,13.0,1920.0,1080.0,2.4166666666667425,5
Mi 3C,340,mi 3 cdma,xiaomi,170.0,2013.0,7.0,2013.583333333333,5.0,13.0,1920.0,1080.0,3.5833333333337123,4
SM-G9006V,340,galaxy s5,verizon,480.0,2014.0,4.0,2014.333333333333,5.1,16.0,1920.0,1080.0,2.8333333333337123,5
